uid	Gender	Age	Qualification	Nationality	BornIn	ParentsBornIn	Income	EMP1	EMP2	EMP3	EMP4	EMP5	EMP6	EMP7	EMP8	BIG1	BIG2	BIG3	BIG4	BIG5	BIG6	BIG7	BIG8	BIG9	BIG10	IPO1	IPO2	IPO3	IPO4	IPO5	IPO6	IPO7	IPO8	IPO9	IPO10	IPO11	IPO12	EMO1	EMO2	EMO3	EMO4	EMO5	EMO6	EMO7	EMO8	EMO9	EMO10	EMO11	EMO12	EMO13	EMO14	MED1	MED2	MED3	MED4	MED5	MED6	MED7	MED8	MED9	PPA1	PPA2	PPA3	PPA4	PPA5	PPA6	PPA7	PPA8	PPO1	PPO2	PPO3	PPO4	PPO5	PPO6	Republican	Democrat	POL1	POL2	POL3	POL4	POL5	POL6	POL7	POL8	POL9	PRO1	PRO2	PRO3	PRO4	PRO5
U4480	0	70	1	0	0	0	1	5	5	5	4	4	4	4	5	4	3	5	3	4	4	5	3	5	3	5	2	4	2	5	4	3	5	3	5	3	5	3	1	2	4	2	3	1	5	6	5	4	6	5	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	4	5	4	4	19	67	6	4	4	4	4	4	4	4	4	5	5	0.0	1	1
U4482	0	70	3	0	0	0	3	7	7	7	7	7	7	7	7	6	1	7	1	7	2	7	1	7	1	3	7	1	6	6	2	4	2	6	4	4	4	4	4	4	4	4	1	4	4	6	4	5	6	4	4	4	7	7	1	2	2	1	2	2	1	7	7	1	1	1	2	2	2	7	7	2	2	2	76	0	6	7	7	7	7	7	7	7	7	3	2	0.0	2	2
U4486	0	74	5	0	0	0	5	5	7	7	7	6	6	6	7	5	1	7	2	7	5	6	1	6	2	4	7	4	6	4	4	4	3	5	3	5	5	4	6	4	6	1	2	1	6	5	3	3	4	4	3	5	7	2	5	4	3	2	4	5	4	5	4	5	3	2	3	4	6	7	6	7	6	7	75	31	7	7	7	7	6	6	7	7	7	5	4	100.0	4	5
U4487	0	33	5	0	0	0	5	5	6	6	6	5	5	4	7	6	5	7	5	4	6	4	5	3	6	6	5	5	5	6	4	6	6	7	7	5	4	5	4	5	6	7	7	6	7	6	4	6	5	5	6	7	6	5	4	5	6	5	4	3	4	6	5	5	6	6	7	5	6	5	4	5	6	7	42	70	10	7	6	4	5	5	6	5	6	6	5	1200.0	5	6
U4490	0	74	5	0	0	0	5	5	6	5	5	1	4	4	7	5	2	6	3	5	3	5	1	4	4	3	5	3	4	6	2	2	4	2	5	2	6	1	1	1	3	2	1	4	5	5	5	4	5	4	2	7	7	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	6	6	6	3	5	5	15	82	4	5	7	6	5	4	5	4	4	6	4	100.0	1	1
U4491	1	81	1	0	0	0	1	7	7	7	7	7	7	7	7	2	2	7	2	7	7	7	1	7	2	2	7	7	7	7	2	2	7	2	7	2	7	1	1	1	1	1	1	1	1	1	1	1	7	1	1	2	7	2	2	2	2	3	3	3	2	1	2	2	2	1	1	2	7	7	7	7	7	7	0	100	6	7	7	7	2	1	7	7	7	7	7	20.0	2	2
U4495	1	69	4	0	0	0	5	6	5	6	6	7	6	6	6	7	2	7	5	5	2	6	1	6	4	3	5	4	4	4	4	5	4	4	4	4	4	3	3	4	3	4	1	3	4	4	4	4	4	3	5	1	5	1	1	1	1	1	1	1	2	2	2	2	4	2	2	2	6	6	6	6	6	6	0	74	2	4	4	4	1	2	4	3	3	5	4	100.0	1	4
U4496	0	31	5	0	0	0	5	7	7	6	6	6	5	7	7	7	5	1	2	7	4	5	1	7	3	5	5	6	6	6	6	4	6	5	6	5	5	1	1	6	1	1	6	5	6	6	7	7	7	7	6	7	7	6	7	6	7	7	7	6	6	6	6	6	6	7	7	6	7	5	5	7	7	6	50	100	11	7	6	6	7	7	7	7	7	7	5	1000.0	6	6
U4501	1	68	3	0	0	0	2	6	7	6	7	6	3	7	7	6	1	7	4	6	6	7	2	6	2	4	4	6	6	6	3	3	3	2	6	3	6	1	3	1	5	2	5	2	5	7	6	5	6	5	6	1	7	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	4	4	6	6	42	43	6	1	1	1	1	1	5	5	4	6	5	0.0	1	1
U4502	0	88	5	0	0	0	2	4	4	4	4	4	4	4	4	5	2	6	4	6	4	5	2	5	4	2	4	5	2	5	2	3	5	3	5	3	5	1	3	1	6	1	3	1	6	6	5	5	5	5	5	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	6	6	6	6	100	0	11	6	5	6	2	1	5	5	5	3	3	0.0	1	1
U4503	1	41	5	0	0	0	2	5	7	6	5	4	4	6	7	6	1	6	1	3	1	7	1	7	2	4	5	5	4	6	3	4	5	3	6	3	5	1	1	1	4	1	1	2	6	6	4	3	4	3	3	7	7	4	1	4	1	1	4	4	4	4	2	4	7	3	4	5	5	4	4	6	4	7	0	100	1	7	6	7	5	4	5	5	7	6	5	50.0	1	2
U4504	1	64	4	0	0	0	3	5	5	6	3	4	4	5	6	6	3	6	3	5	4	5	1	4	6	1	6	1	5	5	5	6	1	4	4	5	4	2	4	2	3	3	1	1	3	3	1	1	1	1	1	1	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	0	72	6	5	5	6	1	4	4	4	5	4	2	50.0	1	1
U4505	0	44	6	0	0	0	0	5	6	4	4	4	4	5	5	5	2	6	2	5	6	5	3	4	2	2	3	2	3	2	2	2	3	3	3	2	2	3	4	3	3	3	3	4	3	4	4	4	3	3	4	7	6	4	5	5	5	4	5	4	1	1	1	1	1	1	1	1	2	1	3	1	2	2	74	28	4	3	2	2	3	3	2	2	2	3	2	5.0	1	1
U4508	0	72	4	0	0	0	5	1	7	5	4	4	5	5	6	1	1	7	6	1	6	4	1	6	5	3	5	3	4	7	1	1	5	1	5	1	1	1	1	1	7	1	1	1	5	7	4	1	4	1	1	6	7	1	5	1	1	1	4	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	1	74	2	6	7	7	3	3	3	4	5	7	5	0.0	1	2
U4511	1	31	5	0	0	0	5	7	6	7	7	6	6	7	7	7	7	6	5	7	6	6	7	7	6	6	7	7	7	6	6	7	6	7	5	7	6	7	6	7	7	7	7	7	7	6	6	7	6	6	7	7	6	7	7	6	7	7	7	6	7	7	6	7	7	7	6	6	7	7	6	7	6	7	94	100	11	7	6	7	7	6	7	7	6	7	6	200.0	7	6
U4512	1	66	3	0	0	0	2	4	4	4	4	6	6	4	4	4	2	6	4	3	5	4	1	5	4	2	6	3	5	3	5	5	3	3	3	3	3	2	2	2	2	2	2	2	2	4	2	2	2	2	2	3	7	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	6	2	3	4	2	1	3	3	2	1	1	0.0	1	1
U4513	0	71	5	0	0	0	5	3	4	4	3	4	3	3	3	3	4	3	4	4	3	3	3	3	3	4	4	4	4	4	3	4	3	4	3	3	3	2	3	2	3	2	1	1	1	2	2	2	3	2	1	3	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	7	7	7	7	7	7	1	76	6	2	3	2	2	3	2	3	3	5	2	0.0	1	1
U4514	1	36	4	0	0	0	2	3	2	3	3	2	3	3	3	2	2	3	3	2	3	3	3	3	3	3	4	4	4	5	5	4	4	5	4	3	4	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	5	2	1	2	2	2	3	3	3	3	3	3	3	3	3	3	3	4	4	3	58	32	6	2	3	3	2	3	3	2	2	3	3	0.0	3	3
U4515	1	64	5	0	0	0	6	6	7	4	7	1	5	4	5	3	1	7	4	1	7	7	1	7	4	4	4	4	4	5	2	1	4	1	5	1	6	1	1	1	4	1	1	1	1	7	4	1	7	2	1	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	0	77	6	4	4	4	4	1	4	1	1	7	2	0.0	1	1
U4516	1	44	4	0	0	0	2	7	7	7	7	7	7	7	7	2	3	7	5	4	4	6	3	4	1	7	1	7	1	6	1	1	4	1	7	1	7	1	1	1	5	1	1	1	3	5	5	4	5	5	6	6	2	1	2	1	1	1	1	3	5	3	4	4	4	5	4	4	6	5	7	5	7	5	0	100	1	6	7	7	5	7	6	4	5	5	4	100.0	4	5
U4518	1	40	4	0	0	0	4	3	4	5	4	4	3	5	3	4	5	4	4	5	5	5	5	3	3	3	3	5	4	3	6	3	5	5	5	5	4	3	3	3	5	5	3	5	3	5	5	5	4	5	3	2	4	3	7	6	6	6	6	2	4	4	5	3	5	4	6	5	5	6	5	5	5	4	0	100	10	6	5	4	6	5	5	6	5	6	5	1500.0	6	4
U4521	1	38	5	0	0	0	3	3	5	5	6	6	7	7	5	1	3	3	6	7	5	6	2	2	4	7	5	5	6	6	1	6	4	4	5	2	7	3	4	3	2	1	1	2	7	4	5	5	2	6	6	7	7	1	7	7	7	7	7	1	1	2	6	5	5	1	4	5	5	1	5	2	3	7	79	100	11	5	3	2	3	3	7	6	6	1	2	1.0	4	6
U4526	1	57	1	0	0	0	1	5	5	5	4	5	4	4	4	4	4	5	4	4	5	5	4	5	3	3	6	2	6	4	6	5	3	4	3	5	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	4	5	5	4	100	1	9	3	3	5	3	2	4	4	5	4	3	0.0	1	1
U4528	1	25	1	0	0	0	1	7	7	7	4	5	5	4	7	6	3	5	7	5	6	7	2	5	4	3	7	3	5	4	4	6	1	3	4	7	2	5	7	1	4	2	1	1	5	5	1	3	3	6	1	1	3	2	3	1	5	3	1	1	1	1	2	1	2	1	1	1	7	6	7	4	4	6	100	0	11	2	2	3	1	1	1	1	1	7	1	0.0	1	1
U4530	0	62	1	0	0	0	5	6	7	5	5	5	4	5	5	4	4	5	5	5	6	5	3	5	3	4	4	4	5	5	3	3	4	3	5	4	4	3	3	3	4	2	2	2	6	5	4	4	5	4	5	7	5	2	1	5	1	1	1	2	3	5	4	2	5	2	2	2	5	6	6	5	5	4	44	54	6	6	6	7	6	4	5	5	6	5	3	5.0	2	2
U4534	0	21	1	0	0	0	2	5	7	5	6	7	6	7	5	6	5	6	6	7	5	7	6	7	7	6	6	6	6	7	5	4	5	5	6	5	7	1	1	4	5	1	6	3	1	7	4	7	7	3	1	1	2	3	6	5	4	6	6	5	3	3	7	1	3	5	6	5	7	5	7	5	7	7	0	100	10	6	6	6	6	6	4	5	7	5	6	25.0	7	6
U4539	1	25	1	0	0	0	0	7	7	5	6	7	4	4	7	4	5	7	5	6	6	6	3	4	4	6	3	5	4	5	3	4	5	4	4	2	5	4	5	4	4	4	4	4	4	4	4	4	5	4	4	2	4	7	6	7	6	1	2	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	100	6	4	3	5	4	1	3	2	3	4	4	20.0	4	4
U4542	1	21	1	0	0	0	2	5	4	4	5	5	5	5	5	4	5	5	2	5	5	5	4	5	5	5	5	5	4	5	4	4	4	5	5	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	6	4	4	4	4	4	3	4	5	4	5	4	4	4	4	4	5	4	4	4	4	19	72	6	4	5	3	4	4	4	4	4	4	4	40.0	3	3
U4543	1	18	1	0	0	2	0	5	6	6	6	5	6	5	5	4	5	3	6	3	6	6	6	3	4	4	3	6	1	6	2	1	6	1	6	2	5	1	1	1	1	1	1	1	1	5	5	5	5	4	2	2	5	1	1	4	5	1	2	1	1	4	5	6	4	3	2	4	5	6	6	5	6	4	0	46	2	5	4	6	1	5	4	6	5	5	3	50.0	1	1
U4545	1	21	1	0	1	3	0	6	6	7	6	6	6	6	6	1	1	7	1	7	4	7	1	7	1	6	1	1	1	6	1	4	7	1	7	1	7	1	1	1	4	1	1	4	1	7	7	7	7	7	7	4	4	4	4	5	7	7	7	7	7	7	7	7	7	7	1	7	1	1	1	1	1	1	50	50	5	5	4	5	5	5	4	5	4	1	1	0.0	1	1
U4546	1	30	0	0	0	0	0	5	7	7	7	6	5	7	7	4	3	4	6	5	7	6	6	3	6	2	6	2	6	3	4	3	2	4	2	2	6	2	2	2	1	1	2	2	3	3	2	2	3	2	3	1	7	3	5	1	1	1	1	4	1	1	1	1	1	1	1	1	2	4	3	2	6	6	35	77	1	1	2	2	1	1	1	1	1	5	3	0.0	1	1
U4548	0	56	1	0	0	0	5	2	7	6	6	4	5	6	6	4	4	7	2	6	5	6	1	5	2	1	6	1	6	4	4	6	4	5	4	4	5	4	2	4	4	4	2	4	4	4	2	3	4	2	3	1	4	1	1	5	4	1	3	1	3	4	2	2	1	2	2	2	6	6	4	4	5	6	0	0	6	3	3	3	3	1	3	4	4	1	1	0.0	2	2
U4551	0	56	1	0	0	0	0	4	5	5	3	3	4	3	4	4	2	3	4	4	3	4	5	4	4	2	2	3	1	1	1	4	3	2	5	3	2	2	1	1	2	2	1	1	1	2	2	1	2	1	1	1	4	4	6	1	1	3	3	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	100	0	4	4	3	5	3	2	3	2	4	3	3	0.0	1	1
U4552	1	63	1	0	0	0	2	7	7	7	7	7	7	7	7	7	1	7	1	4	1	7	1	7	1	2	3	3	3	7	1	1	1	2	2	1	7	1	1	1	1	1	1	1	1	5	1	1	5	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	6	7	7	7	0	100	6	1	4	3	1	1	1	1	1	5	2	0.0	1	1
U4553	1	56	1	0	0	0	3	6	7	7	7	4	4	6	7	4	2	7	4	5	4	7	4	4	3	2	7	5	7	4	5	6	4	5	4	3	4	1	1	2	2	1	1	1	4	4	2	3	6	1	2	2	5	7	7	5	4	1	3	2	1	2	1	1	1	1	1	2	7	6	6	7	5	7	0	100	6	5	6	6	7	5	5	5	5	5	5	0.0	4	1
U4555	1	70	1	0	0	0	1	5	6	7	4	5	5	6	6	4	2	6	4	7	4	6	1	6	2	1	7	1	7	4	4	7	1	7	1	4	4	7	6	6	4	7	1	4	3	1	1	1	1	1	4	4	7	4	1	1	1	1	1	4	4	4	1	4	1	1	1	4	6	6	5	5	6	5	74	21	6	5	7	7	4	4	5	5	5	1	1	0.0	1	1
U4558	1	70	5	0	0	0	2	5	5	6	5	5	5	6	6	2	2	7	5	3	7	4	4	5	3	3	6	4	4	6	2	4	4	4	6	2	6	4	5	1	2	1	4	2	3	5	4	3	5	4	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	5	5	5	0	100	6	5	5	5	4	3	3	5	5	6	3	0.0	1	1
U4560	1	73	3	0	0	0	3	4	6	5	6	5	4	4	5	4	2	6	2	4	7	6	2	6	6	1	6	2	7	4	4	6	2	6	3	5	4	5	2	1	4	6	1	1	5	4	3	2	5	1	3	4	5	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	5	5	7	6	45	62	6	5	5	5	5	3	5	5	6	3	1	0.0	1	1
U4561	1	76	5	0	0	0	5	1	7	6	7	6	7	4	7	5	1	7	1	7	4	7	1	7	1	7	1	7	1	7	1	1	7	1	7	1	7	1	1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	2	1	1	1	1	1	2	1	7	7	7	7	1	7	6	7	7	7	7	7	7	0	100	1	7	7	7	7	7	7	7	7	7	7	0.0	4	4
U4562	1	73	5	0	0	0	3	6	6	7	5	5	4	5	6	4	1	7	2	5	2	7	1	5	3	4	4	5	5	5	3	3	3	1	6	2	6	2	2	3	4	2	1	2	2	5	3	4	5	3	5	1	7	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	5	6	5	78	9	3	3	4	4	1	1	3	4	4	6	4	0.0	1	1
U4564	1	76	1	0	1	3	1	7	7	7	7	7	7	7	7	6	1	7	1	5	5	7	1	6	2	1	5	1	7	6	1	3	6	1	6	2	6	1	5	5	6	1	4	4	5	5	6	4	5	4	2	1	4	1	1	1	3	1	3	1	1	1	1	1	1	1	1	1	6	4	4	4	7	2	34	90	6	5	5	5	4	1	3	2	1	7	4	50.0	1	1
U4566	0	50	4	0	0	3	5	5	7	7	7	6	6	7	5	6	1	7	5	6	4	7	1	7	4	3	7	7	7	5	4	6	4	6	6	4	6	1	2	1	4	1	5	4	1	6	6	3	7	4	3	6	5	7	3	1	2	1	1	2	1	1	1	1	1	1	1	1	7	7	7	7	7	7	4	98	11	7	7	7	6	7	6	7	6	6	1	25.0	1	1
U4568	0	65	6	0	1	3	2	5	7	5	5	5	6	6	6	3	1	6	1	5	6	6	1	6	1	1	7	1	7	5	1	1	5	1	5	1	5	5	3	5	3	3	3	3	3	3	3	3	3	3	3	7	7	1	3	1	1	1	1	1	1	6	6	1	1	1	1	1	7	7	7	6	7	7	100	0	11	7	7	7	7	5	7	7	7	1	1	0.0	5	1
U4573	0	55	4	0	0	0	4	2	7	6	6	4	4	7	6	3	6	2	6	7	6	6	5	2	2	6	2	7	2	5	1	2	7	2	6	3	6	2	1	2	6	1	2	1	6	7	6	6	7	5	5	6	7	3	4	4	3	2	3	5	6	6	5	7	6	7	6	6	7	6	7	6	5	5	0	100	1	7	6	6	6	5	7	6	7	6	7	100.0	1	6
U4575	0	55	4	0	0	3	3	7	7	7	7	7	6	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	1	1	5	1	1	1	1	1	3	1	1	1	1	7	7	7	7	7	7	14	100	6	7	7	7	7	7	7	7	7	7	7	50.0	7	7
U4576	0	56	5	0	0	0	4	5	7	7	4	4	4	5	6	6	1	7	1	6	5	5	1	7	4	1	7	1	7	4	6	7	2	7	2	6	1	4	3	2	2	5	1	1	2	3	1	1	1	2	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	6	6	5	6	6	100	0	6	5	7	6	5	4	5	5	6	1	2	0.0	1	1
U4577	0	59	4	0	0	0	2	1	7	4	7	7	1	4	7	1	1	4	7	1	7	2	1	1	7	1	7	1	7	3	7	6	2	4	1	7	1	5	1	1	2	1	1	1	1	1	1	1	1	1	1	2	6	1	1	1	1	1	1	1	1	1	7	1	1	1	1	1	7	3	7	3	2	3	0	0	9	1	1	1	1	1	3	2	2	1	1	0.0	1	1
U4578	0	18	1	0	0	2	1	4	6	3	6	6	5	4	5	5	5	4	6	5	5	6	6	6	4	5	5	7	4	6	5	7	5	6	5	4	6	6	6	7	5	6	5	4	4	6	5	6	6	6	6	4	3	4	6	7	5	5	5	4	5	5	5	6	5	5	6	6	6	4	6	5	5	5	50	50	6	5	4	5	4	6	5	5	5	6	5	1.0	4	5
U4579	0	61	6	0	0	0	1	3	4	3	3	1	1	3	3	3	4	7	2	4	5	1	1	7	7	1	7	1	7	2	4	5	3	5	4	4	4	7	1	7	1	1	1	1	1	1	1	1	1	1	1	1	6	6	1	1	1	1	1	1	1	1	3	1	1	1	2	3	7	7	5	7	4	7	40	0	11	3	3	5	1	3	4	5	4	1	1	0.0	1	1
U4581	0	62	3	0	0	0	4	4	7	5	5	4	4	5	7	4	1	7	4	3	4	6	1	5	4	3	6	4	3	4	3	4	4	5	5	3	5	2	3	1	2	2	2	3	4	4	4	4	4	4	3	3	1	5	3	5	1	1	1	1	1	1	1	1	1	1	1	1	6	6	7	5	6	5	50	50	6	3	3	3	3	2	2	2	2	5	4	0.0	1	1
U4582	0	22	3	0	0	0	3	6	7	5	6	7	7	5	7	7	7	5	7	7	6	5	7	7	6	7	6	6	5	6	6	7	5	5	5	7	6	7	7	5	6	7	6	7	6	7	6	7	7	6	7	7	6	6	5	6	7	7	7	7	5	7	6	7	6	5	7	7	7	5	5	6	7	6	94	71	11	7	7	7	7	7	7	7	7	7	6	450.0	6	7
U4583	0	63	5	0	0	0	1	4	7	6	6	5	3	4	4	7	1	7	1	7	1	5	1	7	3	7	1	4	4	7	1	7	7	1	7	1	7	4	3	1	7	2	1	1	6	7	7	7	7	6	5	1	7	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	7	7	7	7	7	7	0	100	4	4	7	7	1	1	3	4	3	5	2	1000.0	1	1
U4584	0	58	5	0	0	0	5	5	6	6	4	5	4	4	6	4	3	5	4	6	7	5	5	6	4	2	5	1	4	3	2	5	3	5	3	3	4	4	4	3	4	4	4	4	4	4	4	1	4	2	2	6	6	5	1	1	1	1	1	1	1	6	2	3	2	2	2	2	5	5	5	4	5	6	97	41	10	2	4	5	4	4	5	4	4	3	4	0.0	5	5
U4585	0	58	4	0	0	0	4	5	6	6	6	6	6	5	6	5	5	5	5	5	5	5	5	6	1	6	6	5	6	4	6	5	6	5	5	5	6	3	2	3	2	2	3	2	2	3	3	2	2	2	3	6	5	7	5	7	6	7	6	6	4	4	3	4	4	4	5	3	6	5	2	6	5	7	0	100	6	7	7	6	5	7	7	6	7	5	6	50.0	6	6
U4588	0	61	5	0	0	0	3	6	6	7	6	5	6	7	7	4	4	6	3	5	5	6	2	4	4	5	2	5	5	5	2	3	5	5	6	3	6	2	2	2	2	2	4	2	7	7	6	6	7	4	6	2	6	2	5	1	1	3	2	2	6	6	6	7	6	6	6	6	6	6	6	6	5	6	0	100	6	6	5	6	6	5	5	6	5	6	6	50.0	1	2
U4589	0	71	5	0	0	0	4	3	5	3	4	3	2	3	3	3	2	6	2	4	3	4	2	6	4	6	1	6	1	6	1	1	6	1	6	1	7	1	1	1	2	1	2	1	3	5	4	4	4	3	3	7	2	1	1	6	1	1	1	6	4	3	2	6	4	1	2	2	7	7	7	5	5	4	0	83	2	6	7	7	6	6	5	6	6	6	7	100.0	5	3
U4590	0	70	3	0	0	0	3	2	5	4	3	3	2	3	3	4	3	5	1	6	3	4	3	7	6	4	2	3	4	5	2	2	5	2	6	2	5	1	1	2	4	2	1	1	6	5	2	4	5	2	1	3	6	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	6	5	6	5	6	5	8	87	6	4	5	6	3	4	4	4	3	5	5	100.0	1	1
U4592	0	80	3	0	0	1	5	5	4	6	6	5	5	5	6	6	5	7	3	6	7	6	3	6	6	1	7	1	7	4	7	7	1	7	4	6	2	7	6	7	1	7	1	2	1	1	1	2	4	1	1	6	6	4	4	1	1	1	2	1	5	7	5	6	6	6	6	6	6	6	5	7	7	7	82	0	8	4	6	5	4	4	6	6	5	1	1	0.0	3	3
U4593	0	67	2	0	0	0	3	3	6	4	4	4	4	3	5	3	3	4	3	5	5	3	3	5	5	6	2	4	2	6	2	2	6	2	6	1	6	1	2	2	2	1	4	2	3	5	4	3	3	5	5	5	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	6	6	6	6	24	37	7	3	4	5	4	4	4	3	4	5	2	0.0	1	1
U4594	0	70	4	0	0	0	5	1	7	7	7	5	6	6	5	7	1	6	1	6	1	7	1	5	3	2	4	2	7	5	1	6	3	3	3	3	4	5	6	5	4	4	3	3	2	5	5	5	3	4	5	7	7	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	6	7	7	7	6	6	0	100	2	7	7	7	7	7	5	6	6	3	4	100.0	1	1
U4595	0	68	4	0	0	0	4	4	7	7	7	4	4	6	7	4	2	7	4	5	4	6	1	6	5	4	5	1	7	5	2	5	4	4	5	3	6	4	5	4	4	3	4	4	6	5	4	4	4	4	5	7	7	3	1	1	1	1	1	3	1	1	1	1	1	1	1	1	7	7	7	7	7	7	57	39	6	7	7	7	7	7	7	7	7	5	5	0.0	4	4
U4597	0	35	5	0	0	4	3	7	7	7	6	6	7	7	6	6	7	6	7	7	7	6	7	6	7	6	6	7	6	6	6	7	7	7	7	7	7	6	7	7	7	6	7	6	6	7	7	7	7	6	6	7	7	7	7	6	6	6	6	6	7	7	7	6	7	6	7	7	7	7	7	7	7	7	99	99	11	7	6	6	6	7	6	7	7	7	7	50.0	7	7
U4599	0	75	4	0	0	0	5	3	5	6	4	4	3	5	4	5	2	6	3	4	5	5	2	6	4	2	7	3	5	6	4	6	4	4	4	3	3	2	3	2	1	1	1	1	3	2	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	2	74	13	10	5	5	5	3	3	5	4	3	2	2	0.0	1	1
U4602	1	52	5	0	0	0	5	6	5	4	3	5	6	2	6	5	6	5	4	2	2	2	4	5	5	5	4	5	2	3	4	5	6	6	5	3	5	4	3	4	5	4	5	5	5	4	4	4	5	5	4	6	5	5	5	6	5	1	6	1	3	5	3	6	3	3	6	5	2	5	6	2	5	3	28	43	6	3	4	6	4	5	6	4	3	2	6	125.0	4	6
U4604	0	78	3	0	0	0	3	6	5	6	5	7	4	6	7	1	1	3	7	4	6	6	4	2	4	4	4	4	2	2	1	3	1	1	2	2	5	2	3	3	1	1	1	3	3	3	3	3	4	1	3	6	6	2	7	7	5	5	5	3	4	5	5	1	1	1	2	1	5	7	6	5	7	4	0	100	6	7	5	7	5	6	5	5	5	5	5	0.0	1	3
U4606	0	65	3	0	0	0	2	4	7	6	4	5	3	5	6	4	2	7	2	3	4	6	1	5	6	1	7	1	7	1	5	7	2	7	1	6	2	5	2	5	1	6	1	1	2	2	1	1	1	1	1	1	6	2	7	1	1	1	2	2	2	5	3	4	1	1	1	1	7	6	4	5	6	6	64	0	11	5	6	6	3	4	6	6	6	1	1	0.0	1	1
U4607	0	44	5	0	0	0	5	7	7	6	6	6	6	7	7	6	7	7	6	6	6	7	6	7	7	6	6	7	6	6	7	7	7	6	7	6	7	7	7	7	7	6	6	7	6	7	6	6	6	7	6	7	6	7	6	7	6	7	6	7	7	6	6	7	7	7	6	6	6	6	7	7	7	6	100	100	11	6	6	6	7	7	6	7	7	7	6	15000.0	7	6
U4610	0	66	5	1	0	0	2	5	4	5	7	4	6	3	6	3	5	4	5	5	5	6	5	6	4	4	3	6	5	5	4	5	5	5	5	4	4	1	2	2	2	2	2	2	1	2	1	1	2	1	1	4	5	3	3	6	3	3	6	4	4	6	6	5	5	5	5	6	5	5	5	4	5	5	50	56	6	6	3	6	5	4	5	2	5	5	6	7.0	5	5
U4612	0	40	6	0	0	0	1	5	5	6	6	5	6	6	5	6	6	5	6	6	6	5	5	5	6	5	6	4	6	6	6	6	4	5	6	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	4	5	6	6	66	63	9	6	5	5	5	5	4	5	5	6	5	200.0	5	6
U4618	0	42	4	0	0	0	2	5	7	7	5	6	7	6	7	6	5	7	4	5	4	4	2	4	2	1	7	1	7	5	4	6	5	5	4	3	3	5	1	4	3	2	2	4	5	4	2	2	3	3	2	7	6	4	1	1	1	1	1	1	1	1	2	1	1	1	1	1	7	7	7	7	7	7	0	0	6	4	4	7	7	5	5	7	5	6	3	0.0	1	1
U4619	0	68	5	0	0	0	5	4	5	5	5	3	3	4	5	6	2	6	4	5	3	4	1	4	2	5	3	5	2	6	1	2	5	2	5	2	6	2	2	1	2	1	2	2	6	5	3	2	4	2	2	6	5	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	6	5	7	6	6	6	11	60	5	5	6	6	6	6	5	5	5	6	5	100.0	1	1
U4624	0	40	3	0	0	0	2	2	6	5	3	5	2	5	4	3	6	5	2	6	3	3	2	6	5	6	3	6	3	6	2	1	6	1	6	1	7	1	1	1	1	1	1	1	5	5	1	1	1	1	1	1	4	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1	7	7	7	5	7	5	1	13	1	5	5	6	4	5	4	4	4	4	4	0.0	1	1
